width	height	arkid
250.0	188.0	m3ea4c3411-d89e-4f11-9462-eeee8b888827
250.0	188.0	m3fab4b972-0cfc-47c1-abbd-999b9e3ec910
246.0	250.0	m32bf87f98-ab9d-41c6-99bd-c9f94b43d85b
250.0	188.0	m39aedbe46-b2d1-49bf-abca-c6d18498817d
250.0	188.0	m339441394-dbb0-47c6-aedd-08aaa215394c
250.0	188.0	m364f010bf-ccbd-41e1-a023-3e2ff8a68556
250.0	249.0	m328b06c5a-763e-46b2-a81c-63edbb1f5971
250.0	188.0	m3784a06e8-f6f8-475b-8b60-459a2d2841e7
250.0	188.0	m33ad90830-f089-4f62-9197-6cfec0568b96
250.0	188.0	m36cfdd9a4-1ca5-4c3d-b14c-a4f012d36777
250.0	247.0	m373cd16d1-1522-4148-8c9b-5242daa26076
250.0	188.0	m31b522aa9-f894-463b-8978-28aa7b729b7d
250.0	188.0	m3ac805294-2783-4708-94a8-489b0249c257
250.0	188.0	m38c06cfdd-2b3d-438b-8e76-3d36c6d383f8
250.0	248.0	m305e83454-2a9a-4c66-9436-df4b880219d6
250.0	188.0	m367a1239d-e977-4eef-9e02-56ee8d9ad434
250.0	188.0	m3f9ef64e3-1115-4a1d-ae43-fb12ac779302
250.0	188.0	m35cebe154-f212-4340-a333-dbf500d83034
250.0	238.0	m3545960af-cdf0-4f17-b147-9b0ae1f0977d
250.0	188.0	m361fe4f79-2459-4c73-8f9e-26cef3f75a70
250.0	188.0	m313b0c091-b311-4072-add7-5297f1c8a05f
250.0	188.0	m3204e6c65-e4c2-4741-83c6-d0fe8708af5a
226.0	250.0	m332d8bb08-b1ce-493d-8af5-ed2e327bc291
250.0	188.0	m33afc75fe-78e2-4d65-9d2a-951763303927
250.0	188.0	m30db310c7-8fd1-4698-a52d-7b39eac2c28b
250.0	188.0	m340296b0b-df96-4187-a375-c6d5ba38be61
245.0	250.0	m3992ced57-5ac4-472f-97f9-fb3500139235
250.0	188.0	m3c343337b-16be-4a5f-baf4-d10608d5a8a6
250.0	188.0	m3f7e827ab-2c2f-4b38-89cb-d679f0c41ea1
250.0	247.0	m3c36beddd-c760-41ee-8b17-2a9ad810dcf7
250.0	188.0	m318db0bdf-f62d-407b-beb8-bd6db0a9a0d8
250.0	188.0	m3bbf5e005-1b6f-49ab-ada2-dc38d41ad1ed
250.0	188.0	m3d53f9364-4834-40d3-bb55-80642bbb16bf
243.0	250.0	m3428a75f1-5145-4259-a609-a972318465f2
250.0	188.0	m31b899405-956f-4892-870c-69eb24fdcb3e
250.0	188.0	m3185237ff-2b4a-4c6e-969e-f37c8b65b7c1
250.0	188.0	m37d697a6a-ebdb-4bae-88fa-f9486dc7b3e0
250.0	242.0	m3f04fd5d1-26d0-4f9c-81b8-9dc2c1a7682d
250.0	188.0	m3eed087ad-b5e6-4d1b-885f-f0cde0112942
250.0	188.0	m378f91436-07fa-43f8-8c7c-dc8bed6b2a7d
250.0	188.0	m3a9ca7837-0364-4df4-a464-a1a350cb160f
249.0	250.0	m3bc428401-30d0-445b-9554-489ddd77e7d9
250.0	188.0	m3806d3d55-b6bd-466f-83c5-833cfa0a26e9
250.0	188.0	m344e97540-ce08-425d-bfbd-097f81cf0f7e
250.0	188.0	m39a6c291c-f38e-4dc2-bff8-7a75e2d09959
250.0	237.0	m3242b8e71-261d-4f0c-a212-a3ba0b867774
250.0	188.0	m3904ebf0a-245b-4ee4-a8df-3875323a91a9
250.0	188.0	m351eadace-895d-494b-b949-2cee9c446ee9
250.0	188.0	m3e088bbe9-2319-421a-8f96-b98aefc9a75a
250.0	245.0	m33d5e8c79-d913-4885-a4aa-b70ebed22435
250.0	188.0	m34046586c-b8f4-478b-9c8a-bebfb80cbefa
250.0	188.0	m341a0cc0d-78b1-4413-8cc6-c52e38745e4b
250.0	188.0	m388f8e462-2b6c-45ae-a71c-a97e747cbd41
242.0	250.0	m35eef693c-a7db-470f-9a51-aa1f423222dd
250.0	188.0	m3f2acb0ab-6c5f-47a8-a252-5adaa1c0383b
250.0	188.0	m3e6f0869e-5a6d-46f3-afbc-5656dba1718b
250.0	188.0	m3c88cba7b-8ef2-4220-8ba6-b4355313c378
250.0	188.0	m3bcbd9c6f-c7a4-4392-bfc1-df24b709b70f
250.0	188.0	m36db5ac3f-da74-41ae-a91a-361447091e1e
250.0	233.0	m3df3371ac-6b45-4759-8be1-ac5bbba9f705
250.0	188.0	m37f781d8b-91cb-4935-afc7-6d506559e082
250.0	188.0	m3dedee8b8-eb8f-4582-b911-1659a5514c55
250.0	188.0	m318184ab5-c67d-4812-8eec-a161654b1784
246.0	250.0	m3779d7644-38a6-42b2-bf7f-c0ee50b6fcc6
250.0	188.0	m36c7045f3-d4d4-4c2e-bd38-285978b678b8
250.0	188.0	m3a3355ba9-0b23-49ad-8e17-fb78b00c3ba5
250.0	188.0	m3d7f0f2e6-b72c-49aa-8019-d99d14a050cf
246.0	250.0	m332fead4a-7fa5-489e-b83a-3fc80d3903e8
250.0	188.0	m3eba9a0b3-5f0b-4b2b-9267-b39c8edad999
250.0	188.0	m37384dc5b-178b-4304-a5a8-ac9fe363bd89
250.0	188.0	m32be35219-21d9-42fb-a578-eafb6b2be271
126.0	123.0	m35beb4e9b-9dfb-4c9c-a55c-52e4617b98d7
250.0	188.0	m38aab23af-5dd6-4b86-a2a8-69ab02a7ae49
250.0	188.0	m3e4c8b022-6975-4b56-9f66-08584ef28bc5
250.0	188.0	m3038612b4-25a9-490d-b0ca-b1acba8b0f7b
250.0	246.0	m317209df1-b098-4351-abcc-e992398907e4
250.0	188.0	m349dac63b-3658-4f01-9555-0cff4fc7b6f1
250.0	188.0	m31225a166-e134-4c2a-a6bc-f16c05087b21
250.0	188.0	m39dc9a3d9-7b06-4720-941e-ed5981f48355
250.0	242.0	m397f0ea59-fc9a-41b6-bf00-b3cb52d4c120
250.0	188.0	m3861a9bda-7cf4-4a07-b9fd-83b36bc3a627
250.0	188.0	m3538ca8ba-6327-409f-af60-4a0001bf82e8
250.0	188.0	m33b35ab13-5de4-48fb-a833-5512cae01d62
250.0	246.0	m38edd68f0-6065-4490-9c11-b81a58f1bb60
250.0	188.0	m3ff2eeb61-d9c1-4b6d-908f-1c1d68c21f47
250.0	188.0	m30fa0257a-850b-48d6-a092-700a936e274e
250.0	188.0	m36eacd137-9c8b-4b9d-b979-d76561370c18
250.0	246.0	m392c40ed1-5ed5-4851-ad2a-22b829ae8479
250.0	188.0	m3698000cb-77a1-4fe9-8a73-005e43598fe2
250.0	188.0	m3d6011cbd-9dca-434a-b307-9350f0bf558e
250.0	188.0	m39649f9f0-13a3-4122-a896-17f17e4c3ea2
250.0	246.0	m3651e0bc4-ee8f-43cd-b6a2-44be35ecfb29
250.0	188.0	m3eedcdd48-514d-4206-9c25-e57157d2cb28
250.0	188.0	m379d7e6db-9bb3-4064-90ec-c189074704fa
250.0	188.0	m3ee15cafe-037c-4750-a804-8a6b3c72838c
241.0	250.0	m3ce3923c2-5503-456c-a62e-5be0fca858d2
250.0	188.0	m3ced6a1c2-4f6a-4570-ab88-b2114221712c
250.0	188.0	m38abe7489-6f76-421b-8afc-8c83419b414b
250.0	188.0	m31803375d-4167-4972-88cd-0a4bd109a92a
250.0	246.0	m32e11f351-aae8-4c5c-84e6-26aa04f97451
250.0	188.0	m39745c52f-a5e7-49d2-9eba-bc3409f3bad0
250.0	188.0	m319d8bd76-1bdd-4729-8c05-1c28a03c1303
250.0	188.0	m38fd74f6d-3d61-4f5c-9bf4-dfcebfe1359f
250.0	241.0	m32aebb1a0-61ff-4155-8ade-15e6a38bff47
250.0	188.0	m34e3516de-2723-4d88-bd23-e724312fb781
250.0	188.0	m3304b07e5-ac49-4c60-8f98-03e1087dd4d2
250.0	188.0	m3822dd7e9-fc90-419f-b637-75e3f598702d
241.0	250.0	m3c336e50b-008e-4508-8690-7f3014e2ce43
250.0	188.0	m39b30e402-edc1-4f0e-ac0c-e3101e3a729a
250.0	188.0	m35f8761f1-05e2-4b0f-a87f-0ff0b42691a2
250.0	188.0	m34829eb02-84cf-4ad5-863e-7706fc0a16ac
250.0	245.0	m3f4c5f6a5-b97f-4346-a328-b34690f4fbdf
250.0	188.0	m3c2161e78-c989-46fa-8f15-7ba8474d1b2b
250.0	188.0	m315b0bc03-ce1c-43ad-9dc1-4a794335c82d
250.0	188.0	m3f1e81434-4b42-4797-bd2c-8efc5cb24959
246.0	250.0	m3451f95cc-df10-4fd6-9796-b085840a8787
250.0	188.0	m39415b0d2-5fc4-4077-ac65-505258f89109
250.0	188.0	m38cefba42-78ab-44fb-872d-3aec36daad9e
250.0	188.0	m3ca08a233-6018-4a7a-a085-4435d2235664
250.0	237.0	m3df5b6005-9321-433e-b3a2-d79205fa7c7d
250.0	188.0	m364a2bfde-430f-4a6f-bb49-d4861245e436
250.0	188.0	m30a80d584-3cdc-4925-8fb8-7a8249853675
250.0	188.0	m383493884-3063-4173-b70f-a336a3c094f1
250.0	245.0	m39279cd2f-7b05-4a01-ad71-52405f9e868e
250.0	188.0	m37779a2c1-72ba-4844-8855-0df6cb46994d
250.0	188.0	m315aedc5f-021e-420c-b852-f1e937362918
250.0	188.0	m3cb58d4e6-1b80-4838-a668-62cbb971ecbc
237.0	250.0	m3e23c8d13-43a8-4e38-a24a-cb14d31cf701
250.0	188.0	m3974dc29f-2851-4037-ab43-67670a6d12d6
250.0	188.0	m3f5b956c8-7e97-4fe4-ad67-8198197e5683
250.0	188.0	m34297ba8f-85b4-47b6-8054-0b3fbf5d432a
250.0	250.0	m3c72238f8-0102-4edb-9138-8b3ce9c02ee0
250.0	188.0	m344902339-02fd-47ed-ae09-9e3f07840b8e
250.0	188.0	m34d2b274e-ec7b-48b6-bafd-a9774d1234b9
250.0	188.0	m318b72b93-5610-4a66-84d3-61c059f6d510
250.0	233.0	m38cb26657-c4a1-4d2e-a630-4416b0017b6d
250.0	188.0	m37d2332d4-debb-4640-a61c-2f2b58c9bd99
250.0	188.0	m371918dd5-2851-4670-a64d-4a3e0222f2fa
250.0	188.0	m33210715e-f621-462f-a39d-1c692f21e4f0
250.0	245.0	m3e22237c1-8a3e-4b53-bc4a-4c85f741b31a
250.0	188.0	m3c5e5e18b-dd23-4a05-87a0-362f6566e25e
250.0	188.0	m3ce72fa16-3c58-49d7-ae45-8e070c358ffe
250.0	188.0	m352888082-dfa9-430d-9bee-9121e8fb5597
250.0	245.0	m32572028c-ebc1-483e-906c-0d50e1b198aa
250.0	188.0	m30bfe7e0b-eb59-47c5-a69d-f55c85b7a800
250.0	188.0	m365ec1bd8-2731-410c-8846-79a3f94ed129
250.0	188.0	m3243ccfd9-e722-4b1c-b55e-60a4975fe12c
250.0	232.0	m390dae589-2cd5-487c-a406-263a65546f64
250.0	188.0	m36bb8ef2c-2339-494f-a2e6-d59ee456e3cd
250.0	188.0	m35628faf2-ac1b-4759-a127-9b514a8ce1cb
250.0	188.0	m395c35664-c443-49b6-84e7-002c0d59b35e
236.0	250.0	m3177e0b8c-fd46-4ee0-9504-959874785d33
250.0	188.0	m3751296ff-0014-4090-8be4-8f6b6d59fe86
250.0	188.0	m30eb075a3-d9d5-40e8-af5f-f5d1e69a5de2
250.0	188.0	m37a6f1292-8596-4f7d-b404-3f539077fda9
250.0	246.0	m3d3a20ea6-1722-4510-ae17-eefcae0d32a7
250.0	188.0	m334d161b1-abec-4e7b-a69b-50a0071f1cf1
250.0	188.0	m3ffecdc81-abee-401b-b438-2b5d9189dc72
250.0	188.0	m36a915788-f2d0-4f8e-a4b9-a90a91e5fe90
250.0	237.0	m3908da3b5-edb5-42a6-ba8d-32b695b4da32
250.0	188.0	m3eff40acf-f6a4-4717-9481-4bf2884163f5
250.0	188.0	m3ccbfdef3-bad7-4a0c-9f11-48256ca715e5
250.0	246.0	m314f8c30f-4def-447b-b4b1-127f6a3ec659
250.0	188.0	m362ad655d-e379-4ab4-9b46-b4763188cc85
250.0	188.0	m3286e2098-0ca0-4a3c-80a5-36689e703cc9
250.0	188.0	m3b73bad42-a3bf-4e55-bbb7-6e0a865e5acf
250.0	241.0	m3e5bfca72-8ce1-4321-b722-f62ea438fc5f
250.0	188.0	m363ebe680-01ff-4fe6-9e58-8b9ced242abb
250.0	188.0	m3fc4ad5f1-0018-4c79-9ade-9890558e14da
250.0	188.0	m3d74ffa48-9a31-4f22-bb15-c5423292a034
250.0	188.0	m3f7bd6e8a-1ea8-49fc-afe8-8960989f174d
250.0	188.0	m32a282c8d-949a-4519-b5ff-81fbaf8ba6c6
250.0	188.0	m3688d7893-d0ac-4a6f-bb6e-c5915c344031
250.0	188.0	m32afc1669-fefd-4db3-855b-b524ffe4f7ba
250.0	188.0	m32271f215-b1c9-4d78-a7f1-1db2a99e4565
250.0	188.0	m3e88e2bf2-0510-4790-9c35-0565195c93cc
250.0	246.0	m391add15b-8df7-4047-9b86-083d296546d2
250.0	188.0	m3b705e783-bd6a-4d61-8f86-c2b9fb9e237e
250.0	188.0	m3956aa161-2881-4973-8452-f1ced9ebf953
250.0	188.0	m34cfb56f5-a299-4a24-b859-66ebca07225c
246.0	250.0	m3cb0cc46f-d6b9-4d7d-9a06-ed0d0cb6d3a8
250.0	188.0	m3386d261b-cc03-4a31-98d5-f62e07b74bf1
250.0	188.0	m3505dac3a-32f9-40a9-8ecd-832f9e21072c
250.0	188.0	m3721f7614-7c5a-475d-87de-871e0ee871c3
245.0	250.0	m35d252e44-7e51-4d23-ae1d-2ae5bc37b214
250.0	188.0	m3f9903eb3-e046-4d3c-b123-d348f49190db
250.0	188.0	m3a2150aa3-4a1d-4869-a868-5643f9f2374d
250.0	188.0	m364c3dac6-33bf-4da7-874b-3e787dbe2f7d
250.0	246.0	m3a4feba6a-27dc-43a1-bb1e-31a53342da42
250.0	188.0	m315ad3286-cb20-4fb0-8c37-433f3c749405
250.0	188.0	m3028a02c9-2e9f-4f3d-8f03-2a4876569bf1
250.0	188.0	m32b25d36a-bb7a-4c4a-af8a-b3edab5f041a
250.0	241.0	m31084455f-9ed2-47a1-a9b3-d3a91608a511
250.0	188.0	m36808f195-7ea1-491f-b14c-a4486435f06b
250.0	188.0	m3e3ef5761-1449-4730-b0df-9aa7087f7381
250.0	188.0	m3ea3df045-bcb0-4507-bba0-a4f91b1f6ef0
250.0	245.0	m38f6d7919-0e3b-4593-ad48-6c072728e85e
250.0	188.0	m3c243c6d2-9603-430d-ab5f-92008f6de24c
250.0	188.0	m37afed45f-144e-49a4-a778-7775a941622d
250.0	188.0	m33794b0ee-1cc3-4df0-872d-63ce4b0c5463
250.0	237.0	m3aea51ae0-726f-4bab-9526-5823548a2274
250.0	188.0	m3096c6321-0524-45c1-a2eb-14f51379bba4
250.0	188.0	m37cbf2697-95f8-4b36-8d0a-814ccfe08b81
250.0	188.0	m37856c570-b5f2-4940-8a53-43edf48b52e0
242.0	250.0	m3f156308a-8b87-45d0-8f72-1dca30ce8129
250.0	188.0	m31f6aa78e-bb54-4055-a386-4bd2290a6a8a
250.0	188.0	m3256340a7-3426-46be-b306-95cc2384ee53
250.0	188.0	m3386d1814-7739-4689-8da9-44884e36f795
250.0	232.0	m3ffee0990-9f5d-43b5-925b-a441e56889ac
250.0	188.0	m36b2bdc2a-c6d8-4148-8917-c42d1a3fb8c7
250.0	188.0	m38c8823a7-8e7f-4805-9e8e-7daea14858ae
250.0	188.0	m39eab91f5-81b6-4271-8ec4-554595f19c69
250.0	242.0	m3fae5f14c-b28b-49d5-9e7a-dba5ba21369e
250.0	188.0	m380eb049e-b77f-49b4-bc72-a418f6e8e882
250.0	188.0	m3538acf14-6e92-4ad6-b419-cba6df72f912
250.0	188.0	m3c89eeaab-a439-4491-8d4e-51687adbd4f6
250.0	246.0	m3ee41aeaa-2bd4-4a36-8148-f4e634a34aa6
250.0	188.0	m3a74f7040-39d8-49d4-8da3-96a4c68755a8
250.0	188.0	m3edd30203-af11-443a-bc0c-d046f3b4038b
250.0	188.0	m35f4bdd4e-e09a-4561-880b-80a82df50c8d
250.0	246.0	m3d1b1dc3b-8569-49c7-8499-c9a9ca5f14d8
250.0	188.0	m3f79c0136-12d9-4693-b829-236e64175ac3
250.0	188.0	m37b9fcc7d-d750-4499-a35a-b4d0934920f7
250.0	188.0	m3e125a11b-d881-4721-84fc-4a03d70547b0
246.0	250.0	m3504a974e-2856-487e-b2f6-e9b0650e8543
250.0	188.0	m343afc6c9-958b-49fe-9c1e-580cb27dca39
250.0	188.0	m3f0b01db8-fbc9-4843-abb4-ec04a9195ead
250.0	188.0	m3a532db78-1157-4a04-b0c5-ab5f1319cab7
250.0	232.0	m3897bc8f3-c36a-42f5-9989-78702435ad19
250.0	188.0	m3f6428f68-f071-4813-b816-dfe32f117262
250.0	188.0	m361522986-a031-4a8f-a410-0abe9763d80c
250.0	188.0	m350ba9abe-47cd-40d0-ab4b-c09ec34d2234
250.0	250.0	m31827eadc-d70c-42f7-9a21-aba9fb0c7cb4
250.0	188.0	m3e77e2a67-a485-4660-a864-3c032ced89a2
250.0	188.0	m3749c9840-62dd-4b88-830d-8bc89f616953
250.0	188.0	m3e71a2dd8-d5bd-499b-b89d-d8e9c0943b71
250.0	250.0	m3d3c841c4-c937-4203-9f5d-c626d814b7fe
250.0	188.0	m358431601-4082-4ea3-b36c-cca12f2f644a
250.0	188.0	m3fdddd355-e6b3-4a4e-ae66-3f1c3874f057
250.0	188.0	m3fd1c1c96-9bb0-4503-96dc-00e2eddeced3
250.0	241.0	m337561697-da1a-43e5-a63e-bf3f9915d916
250.0	188.0	m3e8927753-a8a6-4ab1-812a-456881f54ca9
250.0	188.0	m3645b4da7-5fa0-45ba-8535-868bc5e31180
250.0	188.0	m3d2c9257a-8425-4cc3-b49f-29385f568034
250.0	228.0	m301ef2cfe-bf2c-4cdc-9efb-4a147bce32eb
250.0	188.0	m3147621f5-dd53-482a-8ba3-df70c89c1e5e
250.0	188.0	m3f9001edf-9932-4631-af05-e4c19c7ad3a8
250.0	188.0	m3f4a2a021-4d22-4516-94cb-d1aec1944536
250.0	228.0	m3f9b84ba9-ceb3-48fc-ad8a-74d038993405
250.0	188.0	m3a8ecc45e-e02b-430b-a437-1bb2dda6a008
250.0	188.0	m3daf9328c-e6b9-475f-aff4-14d11358992d
250.0	188.0	m305286ec5-a91c-40d1-81c0-cf860a62033e
250.0	234.0	m3aa552b91-f9cc-4465-a0eb-f554575d4662
250.0	188.0	m38aaa429a-b3e4-435b-82eb-af15ce138843
250.0	188.0	m325fc25fe-53a0-4cd2-8f61-dc6370697a8d
250.0	188.0	m3f91c5365-8bd7-4fd6-a916-3c1d06f86859
241.0	250.0	m3895d0fab-bfc6-4486-8770-d93e5aaacabe
250.0	188.0	m311758160-84c9-4d37-894e-f0069f5cfe67
250.0	188.0	m3e295bc70-7000-489a-b766-023b71ef3a08
250.0	188.0	m3ad90b04a-cbb8-4fea-ab35-38698ff5e088
246.0	250.0	m31646845b-d727-450b-8bde-e08d825ff3b6
250.0	188.0	m3f98f70e9-1793-4964-ade9-3f656a268da0
250.0	188.0	m3c7fac075-9ed2-4ee4-ba06-bff646595966
250.0	188.0	m3af1dc90c-b8e1-4630-b90c-bf41a373fd4f
250.0	241.0	m321d9f600-47d3-41c8-ad02-0af98a5bbb90
250.0	188.0	m328592527-1ede-4996-9d17-ee702ad1ac42
250.0	188.0	m3b92c68e1-1f69-462f-b91b-40a3e59c9e95
250.0	188.0	m34a2f4121-a4f1-40d8-b833-0eb9d7237d47
250.0	250.0	m3d9387ce5-f2f5-4f60-95e6-36fd0ab78a2b
250.0	188.0	m38719579d-eca5-4999-b546-5979083f0c54
250.0	188.0	m3ca27f999-91f9-4777-b06e-5bee3efaefd5
250.0	188.0	m3fb0e6787-2bd8-4364-bbc2-113ab8596f6f
250.0	241.0	m3c069fb9c-345a-4cf8-a7ec-5d661ec1511a
250.0	188.0	m3e0dbbb3d-c334-4ba2-abc3-832d9843e3da
250.0	188.0	m31aba587c-bc47-466f-83f2-bc663f8ae0b9
250.0	188.0	m3b74b7a4f-049d-4532-9108-9ad2e7b1493b
250.0	246.0	m302978436-46a9-4e5f-acb6-e8fe59ecdaf2
250.0	188.0	m36e0aaed9-81af-45bb-8ce9-80ba5848254e
250.0	188.0	m35f123787-0642-44f9-b6de-18a62a127ff0
250.0	188.0	m3ec8e33a8-626f-4a3a-afa4-3dad82051d58
250.0	250.0	m387f9d854-a5dd-469d-b80a-0496bdf23841
250.0	188.0	m32468e397-2d4c-4a87-89fc-ef7703ea54c1
250.0	188.0	m3186ea769-6d77-4356-9d22-677d0d07c2ab
250.0	188.0	m36cb489d9-2236-43fa-9c2c-a13cbd905d7c
250.0	250.0	m3686d6bfa-f525-47df-9b8a-9a3a966f16fc
250.0	188.0	m393e466d4-ba05-4fa0-9132-17b0cb2698f3
250.0	188.0	m35d734296-a605-4947-b231-ca4c9ae39bf6
250.0	188.0	m36dc93187-7518-490d-ba25-1c8bfe7700ed
250.0	250.0	m3f96b733c-82e2-4408-874a-07247c7f6a92
250.0	188.0	m3c7b79227-bdbd-4371-a7fa-efec4ebbfeb8
250.0	188.0	m3f3a7857e-91f4-485b-a36b-a4e88f2aaabd
250.0	188.0	m342fef10b-cb59-440c-8a26-8290b18fb71d
242.0	250.0	m39de46297-e737-4d64-8278-3acee0977e06
250.0	188.0	m353bbafe9-4cb2-4365-8ad1-8fc5ddc146a8
250.0	188.0	m3054d4c8c-4a85-4f67-9c29-514a756842db
250.0	188.0	m3cccc0d53-aa20-48c8-96a2-ea3300a458a5
250.0	222.0	m3d5bd748d-159d-4d23-a404-0b3f22012f7f
250.0	188.0	m31cffd6e8-92a5-403b-86ed-d4a25a58c66b
250.0	188.0	m3a2a087fd-75b9-4d34-a7c9-b46a55a28485
250.0	188.0	m3ca82e8b3-e3de-4168-8663-9eed73a28872
234.0	250.0	m3b3c305f8-adc1-4570-9660-39a9c48fddcc
250.0	188.0	m3e2a54e20-26fd-418f-badf-1c8a65daa9cc
250.0	188.0	m354fdcd9d-1b50-4f5c-8e10-df47a7cf47b8
250.0	188.0	m3dd4a7b23-0944-4235-9b0d-5b63f8116502
250.0	238.0	m3451b8f77-e1d4-4ccd-9a3f-b65efe443810
250.0	188.0	m37312fc8c-d35b-42eb-b5c8-e1733b3c9ae0
250.0	188.0	m3c5c359f0-0368-4f2d-ac94-e584a3e1c666
250.0	188.0	m3e12bddd1-6151-4e9e-8174-ae68f1c55b92
246.0	250.0	m33663468f-b32f-40da-ba25-4b4550936f24
250.0	188.0	m3b6f37f57-785b-4b86-b22e-cfd102962553
250.0	188.0	m31a5a1f87-097d-407d-9fbb-83dd52131063
250.0	188.0	m30c922f7d-b1df-463e-8724-8fc61ba8ee10
250.0	241.0	m34e220c69-4673-4467-a779-57d670d056b4
250.0	188.0	m3bffad3d6-44b2-43ac-a32f-4cb367117e00
250.0	188.0	m3d6d06e90-7737-41a0-85a7-d047561f4fe9
250.0	188.0	m3480fcb59-bdeb-419b-8ecb-2d0e4409dbe7
250.0	246.0	m3fd0c0668-0e40-4dc7-ae0a-05ab257aca9c
250.0	188.0	m32f5f0542-9b0c-452b-aaa5-b11b91bf56d4
250.0	188.0	m3c51afcf3-c731-4db0-bc7e-1d3c54a92e11
250.0	188.0	m35503b0de-3a95-4cb7-a71a-97a05278c42a
250.0	246.0	m310cd1fc0-800c-4d86-b59c-95bbfe4cb729
250.0	188.0	m3aab5cc8e-7c72-48ab-adf8-7562a2fc9373
250.0	188.0	m387bbe36e-fd2f-4d9c-91d4-4025ad40ea19
250.0	188.0	m3dbae846a-deb2-4148-a334-d40cf255a911
250.0	242.0	m34984fcca-fff4-486a-9a16-3614b2b5c8eb
250.0	188.0	m345be648c-b24f-482d-8bf7-e6ba0e1bacd0
250.0	188.0	m34b8cd9f3-920a-44a9-ac75-ff67dec09c76
250.0	188.0	m379a7a3a4-7b65-4312-a998-c0e5d207316f
246.0	250.0	m3e9c4f8e7-d05d-4e01-94ec-69725506f21b
250.0	188.0	m373347242-4a97-48fb-8d36-7459d39803d3
250.0	188.0	m3220f355d-fc17-4c86-893c-d31db79df6c7
250.0	238.0	m38fd2cd64-b996-4adf-8c68-b215cdd5a2b3
250.0	188.0	m3c1034b8b-b5bc-46da-bb29-8f092039540b
250.0	188.0	m35ef884fd-3312-4b9f-a4a9-110d701f4bb8
250.0	188.0	m3a52405e3-ce52-484a-8003-87a81605f8a5
250.0	229.0	m3667692ed-9ec0-4025-a329-1eb28d5947ff
250.0	188.0	m3ab34f96c-ca40-48ef-a98d-09241f3f67ba
250.0	188.0	m3737083cc-29fc-49b4-8d8e-043f741a555a
250.0	188.0	m30220b719-a983-4697-be66-be91cc02ea0d
250.0	233.0	m31320964f-8acd-480b-975c-5fe96ef9481e
250.0	188.0	m3e511c8a6-b753-49ba-97c8-1046b9351924
250.0	188.0	m39980d8ee-314b-4e3e-96cc-c905b295cc1b
250.0	188.0	m3143d080d-7484-45f4-81f6-fdb214dd781f
250.0	241.0	m38a613133-fc5a-4396-94e8-396a008bfa64
250.0	188.0	m34a9f1a68-f796-4900-ad72-559308032a18
250.0	188.0	m3f9100446-827a-40f0-a280-c6d81dd5c0b9
250.0	188.0	m3370ee852-fa78-47a6-adb4-e64184d5caab
246.0	250.0	m3c034ce28-9bc2-45b0-bc72-5824f1272195
250.0	188.0	m368ef3cfa-65d6-408d-9894-c33b1fbc118a
250.0	188.0	m35874bb82-59f8-4071-9c7a-ca2697aeae4d
250.0	188.0	m3e9b99d11-312a-468c-8e67-1fc5b484626a
250.0	246.0	m3bb722b5a-52ef-4d6b-9de7-367638933097
250.0	188.0	m341e382a6-9b87-432f-bb65-0fbd2416fa7e
250.0	188.0	m3c942027e-33d3-417b-a53e-43edfa79a646
250.0	188.0	m3f7902511-f8e8-433f-bee8-4c9b5ad3f04b
250.0	237.0	m3fa24765e-0480-4b46-816c-5cea40b61206
250.0	188.0	m3b0ab07ae-2b86-417d-b4bd-65bd5f924c59
250.0	188.0	m3b866940d-8de5-4ed6-8fa0-76eb9f1b0a42
250.0	188.0	m348cb0028-64d6-4bd9-bc14-4a0555f232a2
250.0	188.0	m3976d9570-71c0-4b6f-9243-d28fdcda4390
250.0	188.0	m3acea20f0-400d-44c5-9227-76e354929867
250.0	188.0	m3eedace73-a635-497e-a75a-cf64d870ccea
245.0	250.0	m3dc1ddde3-c957-4a7a-b7da-cfcd7c9c9935
250.0	188.0	m3945685f6-ddad-4ed9-b03c-5edf884d5902
250.0	188.0	m391e1320f-a14c-4a6a-b0f0-171943e857eb
250.0	188.0	m3b344a05b-a89b-43bc-b462-cd378b6988ac
250.0	250.0	m3fc8761c9-c496-4927-ae25-38b8ec13b7da
250.0	188.0	m39f34abbd-cc9c-4175-beef-dff541f279f9
250.0	188.0	m360b92139-e63a-4bcc-86b6-ab4f5dffa9d4
250.0	188.0	m3261f37f9-207b-41fa-a5d9-7b637efbb274
246.0	250.0	m3bb71c408-4497-42ad-9110-75d2dc4d45bd
250.0	188.0	m398e02cad-cede-412e-afcc-a62b2f2b39fc
250.0	188.0	m33d359878-7a54-47e3-b0c4-42950f536b59
250.0	188.0	m31bff7718-3471-41ed-8cca-9640cedc67ab
250.0	230.0	m3cf697ec1-a5d8-4583-aa31-4bb640552203
250.0	188.0	m399150dd2-5088-4ba3-ac5e-f5c199a960cd
250.0	188.0	m36859e707-f515-4ec8-9c0c-cf7cc5b3edb1
250.0	188.0	m3d32ecd1c-e587-4132-b2a2-fe280739cffd
250.0	234.0	m3d8236b09-abaf-42aa-a51c-65e62976a490
250.0	188.0	m30ab10d34-351e-4b03-934a-527c1e1ccfcc
250.0	188.0	m323a66fc5-30ba-49e9-9cad-9e570ceeed38
250.0	188.0	m3b6eee240-261e-4f8b-a79e-e74953a3a1d7
