width	height	arkid
177.0	250.0	m38a77fb99-1983-4ce3-afd6-cb1affe38ca9
250.0	225.0	m33b9a0a5f-f177-4717-9825-5517fcb6611b
250.0	223.0	m38f13ed14-5643-4b8e-82e7-278c4e9be41f
249.0	163.0	m394108a99-e676-478c-8b73-422fe0d7e641
250.0	157.0	m3e000ebcb-f359-42ff-a99e-2f56ddc5528a
250.0	186.0	m38fe02538-e364-45f0-a123-66cdd7b954cb
250.0	198.0	m3d2aa85e8-19b1-4e75-bd38-9d7b9b9fb23e
250.0	219.0	m3d43c956f-4f5c-4596-8076-a55abee0d72c
241.0	250.0	m372db799c-418b-4931-af8a-041dc176ab2e
250.0	230.0	m3f2bef81f-f586-45a9-97f2-f4e11e9412ea
229.0	250.0	m3dc1cdf39-452b-48f5-a7e4-f8d117821752
249.0	120.0	m3c07df601-7de9-4b25-9c0a-c623371115cf
250.0	219.0	m35a4b8fd6-466f-4af8-b829-e9683cba9fb2
247.0	250.0	m3ed6af79c-e0af-4faf-8bb7-32e4540bbb1c
172.0	250.0	m329edf1c2-ef31-4ee1-8ba2-6b1ed0821a41
148.0	250.0	m326270d49-dc0e-44b9-b897-4a5d73a02781
148.0	250.0	m3df90f772-8795-4a0e-b150-44d72c8be353
143.0	249.0	m3d75a684f-7bcf-444e-8d11-47d9636b8564
148.0	250.0	m3dd7bd47b-37a8-4c53-b907-a488693ff1e3
148.0	250.0	m364a57c47-2634-4999-9a4a-377b9563b2df
148.0	250.0	m30feca77a-0f27-445a-800e-d6bde9ec56c4
250.0	158.0	m3b5a2e783-0833-4ba9-b9fe-e0d097f40207
250.0	158.0	m39803d0ad-8a65-4111-b576-da8d2d358fd5
250.0	158.0	m3af2e97ba-16aa-41e9-8980-cae7c21f663b
250.0	152.0	m3533a72be-b823-41fd-b6d3-657837b59ab4
250.0	158.0	m35b2a969c-0b25-4e0a-93ec-762591edff31
250.0	158.0	m364b351c9-f753-4cf1-a4d0-6fc8b6334e32
250.0	152.0	m3c79d7946-2906-4abf-b865-d72dd4f113fb
173.0	250.0	m3c0b1f3b1-ff85-45c3-a2d4-9144a7c5fb2f
173.0	250.0	m36f79a02e-5c91-41c4-9b1b-0fc74ec35a43
173.0	250.0	m339754a60-0552-4b0b-a825-5768719c9069
153.0	249.0	m397cbd1ba-6a95-4d93-b47e-9bd9d1b6bdea
153.0	249.0	m377767e89-087a-48f6-adb2-6e316f8f4116
153.0	249.0	m3990d28d8-1750-47dd-8a2c-dcb6e2f29ac9
209.0	250.0	m3f61142b6-9649-4042-9f7c-b9aa45b9aa01
217.0	250.0	m3b31b168c-2fd6-48c4-bc3e-5e69172b4093
247.0	250.0	m3892f475f-f37b-49fd-b72b-fe9abb8ff15b
250.0	238.0	m3cbf0828e-df3c-4f2a-a06e-f8d384b08bf3
161.0	249.0	m3cefb3d31-f823-4705-8706-5a6f47e879c2
161.0	249.0	m31dac7f69-bb0e-475d-a3de-98813f7b3aca
161.0	249.0	m3c1988c51-e811-4e83-abed-18092f21281a
161.0	249.0	m3f28e2423-a4b0-4fd6-b70d-a98d4a8a3d0a
123.0	249.0	m383ac9589-1c57-4985-97a9-5f9f5014cbfd
133.0	250.0	m3b1654687-5d79-4463-ba77-ed11ee106c66
133.0	250.0	m31eaf5b95-2a26-4db7-9126-15fa84a8ee82
133.0	250.0	m330243d74-77fc-45ee-8fed-9481b7bb4b9e
118.0	250.0	m3b24c9029-56a4-4f2e-be62-477dd103cd69
115.0	250.0	m36d81d496-9931-4ec2-8e19-6be31492d6e3
121.0	250.0	m3c391d888-09fd-4580-be72-ec88eab6faca
147.0	250.0	m3e6b2f445-36a9-4c6d-89fc-faf38ccc7dcf
132.0	250.0	m34821465f-f45f-4276-ae99-2c63affd41c6
142.0	249.0	m3c046f2f7-db9a-45c4-be6f-69a8a9b170e8
158.0	250.0	m3cf1d68e1-5b1e-4baa-b035-4fd4d48c0491
140.0	249.0	m3f8cd4024-90da-4d49-9b7a-b604b72f38fc
142.0	249.0	m30ba033c2-3297-4811-ae46-b0c99b14b9fe
206.0	250.0	m35a88fc45-c8ad-405b-8b58-3977fa6234c7
206.0	250.0	m3cfc95fde-a168-433b-bab7-3347b71cc2d2
206.0	250.0	m33e7f44a8-c01a-465b-912f-d48e16952fa8
142.0	250.0	m3cf9413c4-ec38-4965-ae17-5302a97280ee
142.0	250.0	m30bb28229-de35-4f6d-866f-e7bfba1b31ae
142.0	250.0	m323278f04-00a9-44de-a4aa-e7e7b29534e1
142.0	250.0	m3b96f5174-db33-4b6c-a806-145890622d44
142.0	250.0	m32f8c260c-9ef3-40d0-ada2-0f05eed3705d
142.0	250.0	m3b9e2fa77-0b7b-4eff-96ec-88d9180a496d
250.0	222.0	m37336a6a0-fd52-461f-92c1-e51358d6752f
250.0	222.0	m31d7121a1-d95d-4463-96c9-3f2dc6205aa9
250.0	165.0	m3f6596fcb-7677-46ef-9bab-bbc3cf6c6831
250.0	248.0	m3a147e817-ac3c-4fae-bce6-ec48c8a09abc
250.0	220.0	m3d9432965-df46-464e-8f4c-5e45df6a4516
207.0	250.0	m32676f0ec-ae71-40d5-a2bc-473ba3d41d41
207.0	250.0	m3c20ed79a-a612-48aa-9a14-5a153d49f836
207.0	250.0	m37130b8de-888b-4185-9e00-4cacf4791a08
250.0	224.0	m3d850bf43-c872-4e0d-a925-8da0a1500d5a
250.0	224.0	m32c17c90e-ee32-47fb-8c6e-533ca7a2f68e
220.0	249.0	m3576f46d7-281d-47de-a2ad-3a2c8de06f24
220.0	249.0	m3db068cb3-9888-45ab-9803-39bdbd27aba8
250.0	224.0	m342824ddd-0133-447d-947a-4c71d21fe2d0
250.0	237.0	m3d4a45cb8-aa23-473c-a346-64aead639f7f
250.0	237.0	m3fb1f28e8-99cc-453b-892d-2770eaf66dff
250.0	237.0	m3009545e8-8b58-45d1-aeb8-f5bafec412d4
216.0	250.0	m3e7715ff3-531e-4cd8-a4a1-0ee0476f3156
195.0	250.0	m361adc092-abfd-4db9-b441-434cb799777e
216.0	249.0	m37a9f031f-045f-46eb-bc36-72d6f02205a2
132.0	250.0	m3beb07f0e-5a35-4218-b3c8-313ff00c7dea
115.0	250.0	m313e499bf-703c-46ab-8fee-ed4d958d504c
129.0	250.0	m372731c8e-a78a-4f32-8822-5b5d9b9370ad
189.0	250.0	m370e2bd71-e6b1-4eb0-b724-6f7060870763
189.0	250.0	m3540a8992-1ea8-4c6b-ad41-294d31451236
189.0	250.0	m3caaa901a-5f8b-4912-8123-bd17d0d3638d
193.0	250.0	m3cdf19560-6a4d-4300-a427-297c783b73cc
193.0	250.0	m3d0adda9b-b4ab-4920-a530-6a66d76cdf4c
193.0	250.0	m39e62ec78-57fd-4c70-9cd5-485d98be0a4c
164.0	250.0	m3aff4992b-7d80-4313-a55f-ff01d005eb05
154.0	250.0	m348a5a832-9139-46fc-9d8c-81899cb0d474
154.0	250.0	m33d5d96c2-1c65-4893-9c98-cc55db7c5cd0
181.0	249.0	m322b5813d-57fa-4e98-b865-6b0e2a844d89
183.0	250.0	m319ca7c98-73aa-4fdc-9504-3af909fbed77
211.0	250.0	m3063b02ab-9031-446f-9e92-a167824fdae4
180.0	250.0	m377bc8ced-6ce3-469a-a982-e5ec08258a10
180.0	250.0	m319519027-982c-4577-8fba-b1f5ca0931e3
180.0	250.0	m32959ed5b-4966-43e3-b376-9a58c438a4fc
169.0	250.0	m3a9226700-131a-4219-95d8-395e1e4d03ac
146.0	250.0	m382ac91ad-5428-4bf0-91b4-b8facb668a4d
160.0	250.0	m3384e882e-e1e4-4aba-b997-affa7ee22de2
250.0	210.0	m37098c3d6-87d6-4e8d-95ff-adef3fd271ff
250.0	216.0	m38dbb7e7e-392c-4a50-8c9f-9ca4fd88dec7
250.0	238.0	m355bf6f0d-0285-4d0d-8d2c-83b5dbac285f
250.0	198.0	m363d61c69-0a65-46bf-a4de-b29904d3a138
249.0	200.0	m3b3075c3b-2b6a-4e51-af40-d25f28001d04
250.0	150.0	m3da5868e7-855c-4837-b6b5-95ab36145c57
250.0	150.0	m32919cadc-1133-4474-a214-cc425b79c025
250.0	150.0	m33f5af3ad-b262-44ae-8041-c26f68462ff1
250.0	150.0	m3fbe4b071-d057-414a-9271-88c450fc077e
140.0	250.0	m3ea52340b-15c5-489d-8d99-87423d8bb262
140.0	250.0	m39c245499-2ed0-45a8-9de9-726375998454
140.0	250.0	m38f1892f7-5c42-4a27-8028-fa4cf17ccc63
183.0	250.0	m384b3ea3b-6826-4c2a-b4f3-86c197190dd8
183.0	250.0	m368a83dce-d3bc-4f5f-8e65-d047dd219bda
183.0	250.0	m33dd0c3df-0570-471d-a1cc-7d5ea961e6b8
137.0	250.0	m3a16fd63c-39c1-4ea3-bb26-1624a344c95d
137.0	250.0	m3dda172d9-06bf-4806-9eaa-f0fb071a17fb
137.0	250.0	m33b45478e-39a8-4c89-8d8d-ed8319570100
181.0	250.0	m3162cccc7-8000-46c0-b5f3-d44fc0c480d5
181.0	250.0	m3e66d51be-64fd-40ca-b091-a4ed8bff816f
181.0	250.0	m3e8ac1f41-c76b-45da-8cb7-6f5a3e6f14aa
138.0	250.0	m3cf77f372-258f-47c6-801d-835bf4d66593
138.0	250.0	m366e93bf9-88d9-49e9-9f35-39d8d2aeec42
118.0	250.0	m3716c7479-f3e2-4969-87e1-92345170d9f0
127.0	250.0	m37e03bedd-224d-4997-9d29-a28c08b9919f
145.0	250.0	m3d4628b94-c7e5-4720-b64c-1b4a243bb5ac
139.0	250.0	m381d3a8c5-8e9a-4436-9453-7f8e04188db7
213.0	249.0	m3eac0c215-30d9-4f5a-a1b3-8b31dd1ef28d
213.0	249.0	m308702c2c-0e59-4373-8b0f-c781b2a40da1
213.0	249.0	m3c6bb9337-e6a0-4905-ace8-b4a3ba1ada40
135.0	250.0	m385ee325f-78f8-41f0-b93c-a81a199a2182
135.0	250.0	m3240324b0-6ab0-45b8-9ffe-14c768d260ee
135.0	250.0	m3361caf36-4d1c-4882-958b-587e5f150daf
250.0	229.0	m3a8e82804-8367-4673-a8af-ee5bbcea477a
250.0	229.0	m3cae78abf-f33a-488b-bc1c-b9343087af4d
250.0	229.0	m37328f8e4-e4a6-42f2-9482-cb77b1243cc6
250.0	229.0	m3eb467cf1-073e-4401-ab52-2754a6bfa614
250.0	229.0	m395ef9b2e-3160-4415-99ff-34c719604eef
139.0	250.0	m30073f235-9d55-48aa-8627-54c0667f171e
139.0	250.0	m31f9616d2-2c0f-42d7-883b-998890f145ec
139.0	250.0	m3586f9939-4566-4443-8eee-2097d3f9b371
249.0	128.0	m3fce7738d-6d16-40da-bee5-183d51625550
250.0	173.0	m386ad02b0-30c7-4e60-9ecd-7344dd1df7b1
250.0	173.0	m36554238d-47e2-4f6d-b127-2e77a393d041
249.0	128.0	m3594b9bbd-b562-4a3c-94db-35f9c2f4d58c
250.0	173.0	m39fe39551-5c1e-4711-b8b7-e95403b497a6
250.0	173.0	m3f0247781-7c7b-48ca-88b9-3504ac1c0d09
250.0	223.0	m3d31166c6-6f0b-416b-8c5c-fa99cb6c80b6
250.0	223.0	m3f48592ac-3f08-438f-b274-6012981afb71
197.0	250.0	m3e3fa9c45-2f4d-4fab-851a-6662d3410305
197.0	250.0	m3f7207c37-5ca0-404c-aa01-b7d1a5fbef48
250.0	223.0	m384a276d0-2c6d-498e-9aa9-47e84e97fb59
139.0	250.0	m361193f28-d1ff-49d5-8a2a-d86ffc7110c6
139.0	250.0	m384e2fdf5-7c31-4efd-8c18-ea4d673c43b6
139.0	250.0	m31f98ef29-5cff-4675-af36-bc4d602339e6
247.0	250.0	m34e821042-a3b1-48a9-8d82-cbc875c9bae4
247.0	250.0	m3d1725bd7-41a1-47b7-acd5-ce870d086407
247.0	250.0	m379cdd603-b1c5-4c1d-ae95-90d8693b2636
250.0	203.0	m3df3d23a3-9780-49c3-87c0-56d22288f458
250.0	145.0	m30aadfea8-14bc-4523-a2e4-db8ff1311848
250.0	203.0	m310176d6c-22c5-48d4-87b2-8e4eed91d6bf
250.0	203.0	m3719b4ddd-6cce-405a-86cb-e40be352bc8d
250.0	145.0	m30be8e743-d1e1-432d-b60a-1cc297fe67de
250.0	203.0	m3b6bc73cc-fc8d-4147-a3cb-70770d6450c0
250.0	203.0	m35e06003f-8236-4621-ae32-67e00a431d09
250.0	119.0	m3421a73bc-1c4e-49f4-a37b-6d8bc95567df
250.0	193.0	m330a8a804-3074-4bbc-82fe-9615468e40fb
250.0	180.0	m328f60c2b-a0f9-4ce2-8d2a-91a84557f2f8
250.0	121.0	m3f62088a9-103b-4fac-bbb0-59b854490a81
250.0	188.0	m39c506179-89ca-4e6c-8dbe-346763b6f19c
250.0	167.0	m390fee5f6-a698-41fc-a602-fcd20565c3bf
163.0	250.0	m3d18e4a2c-98ba-4bdf-ae6a-7c098f1c6f82
163.0	250.0	m38a9d4929-8080-41ab-b119-06aa926d3108
163.0	250.0	m3d91a2883-9cb9-4508-a1f5-484bfc0a1f49
146.0	249.0	m3466db2db-2783-4841-927e-a9b071d5dfb4
146.0	249.0	m34b2bc68d-42a5-4b73-ab24-5f4b6ee79728
146.0	249.0	m3ecb688a9-db40-4713-b2fc-90531385bf9b
250.0	192.0	m30ad76cf4-ad45-483c-8fac-949338dd2989
175.0	249.0	m39798bc14-7ede-4599-bd4b-a9d103b763fe
175.0	249.0	m3f92b3bcd-a338-429d-82a0-e2b9f16ace45
143.0	250.0	m374e0b8a1-6d52-4c44-9d36-1f7c4eff676f
135.0	250.0	m3e8851a88-1bf3-4da5-ba54-811444056bcd
136.0	250.0	m3955cbbca-94d4-4cf8-9e81-28da1aae6f10
136.0	250.0	m3de82a943-34fb-46c4-a404-8f65173da095
128.0	250.0	m37821feb8-3590-4c1e-9b01-51c8f65ffb65
181.0	250.0	m34f2e7c00-c5f0-46aa-8292-aa7a22fc52eb
181.0	250.0	m322e3fad8-501f-440e-b2b6-414ec10371e9
181.0	250.0	m3a9028ef6-3e14-4908-bdfd-128563c9514b
181.0	250.0	m3c9f05239-a063-4074-9590-e46c3041ab25
168.0	250.0	m3565f5d62-551e-4076-a6b6-ff08a917ec0a
168.0	250.0	m35249fabd-692d-4702-9d06-e2df4bf5fb34
168.0	250.0	m314e5f64c-8bde-4b7c-9398-e449c453b930
250.0	237.0	m372ce6d30-a05a-491f-8516-158822c7ff8b
250.0	237.0	m3f8e17cda-42ea-4546-a44a-e5c4463dbd83
250.0	237.0	m3e81039ca-8aba-4c9a-b37c-768d334bc27f
250.0	237.0	m3a638c004-d228-47e6-b3a1-cc69b84d0c89
250.0	242.0	m357653c97-1e38-46f8-910f-c39af148dc61
250.0	242.0	m307d56716-194f-4f74-bdfa-c94e6306458f
160.0	250.0	m38252e634-5469-4664-a0d4-e558e5a0369e
160.0	250.0	m362ad53b1-c588-45e1-a8c5-69bb7eba21db
160.0	250.0	m37005c146-4e9e-47af-8a23-576f0c27cc68
244.0	250.0	m3dc95f700-9ce7-4680-bbf0-eabd176fa99d
209.0	250.0	m3341b96fc-10bd-4dfd-892c-c21a12cbed43
209.0	250.0	m3ac886527-1df0-417e-904f-2a1a36838e9b
209.0	250.0	m3ef80fa7c-543a-4e5c-82e7-44b8730605b0
164.0	250.0	m316ffac18-f961-43e1-9f25-28813cb2a100
162.0	249.0	m36c453d69-17fd-44a6-a69e-302d54969ba5
153.0	249.0	m3915c1be7-1711-4bc4-8b87-f6162f095668
165.0	250.0	m3a933369c-fd1e-4edd-b110-476789acb772
165.0	250.0	m3651c8754-9700-4d8b-8639-3e63ee54700a
165.0	250.0	m309aab892-97a8-4249-b0a4-5a17fcec735b
186.0	250.0	m3ddd49ec9-4124-4b1a-ac2c-d11c93b7768a
186.0	250.0	m3a1e96928-c900-49e5-83aa-3949f1b88ddb
186.0	250.0	m369e31f77-935f-4889-808c-5c4149364558
165.0	250.0	m3a5a5c64a-5e57-4e83-9c15-c1f212922ecd
165.0	250.0	m377c0700c-1d22-4ccf-b571-ed7f4f4ce9c3
165.0	250.0	m3519a2d85-761b-4f10-8e84-c69fc01eff6b
211.0	250.0	m303bd03e5-4790-4611-a45f-61d99d337c66
211.0	250.0	m334aca934-3ca2-4a1d-93f1-fcd7f971ad27
211.0	250.0	m3f6693c95-1c00-4c90-8830-dc783f77c4d2
250.0	188.0	m328034d5e-e80c-4d37-ac06-86b96e823347
250.0	188.0	m30aa6eaf0-e426-4e12-b6b8-520cb2cb6ecc
250.0	188.0	m3b14aa810-91df-4a41-83b0-25fa076a2e11
250.0	188.0	m370cfb534-f7f7-4993-982e-a484e073b820
176.0	250.0	m38d2c2715-0f27-41a9-8f01-2d045e9fbb11
176.0	250.0	m3d7675e75-1958-4597-95cb-0554dd2a3fd6
176.0	250.0	m3d661951f-d8b8-4f9a-86ce-535015cb9904
151.0	250.0	m3cd941d22-070c-45a4-833c-0fbfafd23920
154.0	250.0	m3e97cb481-3aef-47dd-a71c-1073a1fd245c
151.0	250.0	m3829ca7bb-b1a8-4d1f-be01-b818a0507a9b
204.0	250.0	m3178feab1-22b6-4c72-830d-d7047eb335cc
191.0	249.0	m39effc2f1-49b9-4d0f-b25d-ca9a815e4629
214.0	250.0	m34fb4c478-54a2-42bf-9cfc-79b5c585ef32
189.0	250.0	m3866747de-e050-493f-825e-78baba1e14db
204.0	250.0	m377d6accf-ca9f-4666-94dd-762697a0b1c2
124.0	249.0	m3fe7e46ae-249f-48f0-a84e-fad95edd4744
124.0	249.0	m3d36d5c3f-4de0-4955-bf55-bd5869f9e136
124.0	249.0	m3e26a9b6c-4bf2-4ab0-be24-aee52bb8b887
203.0	250.0	m32fcf7cdf-4f8a-4bfb-a37a-388eace0bea0
199.0	250.0	m388501d63-a7db-4559-8a93-c5c1d029144e
185.0	250.0	m3bc0a41a6-80df-4fd6-b718-e7980441ee06
209.0	250.0	m3bb5dc85a-6e66-416f-b4a7-d4b4ac5dca91
213.0	250.0	m3eab562ac-0901-4072-832b-8bcb8cada2ed
228.0	250.0	m3a6ce612d-2143-4019-98df-f68df5b34288
250.0	205.0	m3fb79ba90-7dac-469d-9e8f-b433d9bb6f54
250.0	210.0	m38304d579-0488-4150-a5dc-d2f9bd473750
250.0	230.0	m3ed9db370-fcd1-4d43-afa2-d8ac3ea01ae2
250.0	202.0	m34cad1008-a119-481b-a646-cf3d7ed37321
250.0	214.0	m3b08990d2-08d6-4497-8396-7a0f8adbd279
155.0	250.0	m30cbb47f8-cc34-4b6a-a22b-dd88eeb97314
155.0	250.0	m333ca3478-2bd7-47d8-99f2-628cf84ec36a
155.0	250.0	m3b7504525-cc1a-40bb-ae25-102882b6f3c7
250.0	240.0	m3daf9ae97-c2cb-46d8-b514-3c8851d8ac24
241.0	250.0	m305cfc9d8-5871-47e0-bb86-e5d5c799460f
182.0	250.0	m301084268-1f4f-45d6-aced-2fa57f2038e2
197.0	250.0	m37ff3f10f-78ae-4816-b21f-ef9f83b6d67e
250.0	244.0	m35effc4cb-98be-4255-ab1e-24b528e606a0
169.0	250.0	m365bd9994-0913-4aa9-8d07-9de778efbe93
161.0	250.0	m3524071c8-522b-41ca-bf34-c8db4729785c
168.0	250.0	m3c74084b0-d874-4f54-8879-23572da9f015
170.0	249.0	m300f9c4e2-bdbb-4a02-b553-4c531e1f9e9e
161.0	249.0	m387e53929-fc23-4304-9147-4eba400f32f2
170.0	249.0	m39204d01c-43df-4065-824e-287f645ee9ae
157.0	250.0	m3a77e0ce7-cac8-441a-84ef-1b7cb51fb0f3
157.0	250.0	m33c403aad-c8e9-4072-bc4c-ea249339355a
237.0	250.0	m3bbad3474-9e20-428a-a421-ef0c84a48a7d
237.0	250.0	m39866d4e8-2294-454a-9cf6-853bdf0ac35e
157.0	250.0	m331463d0d-30b8-45ae-a9f6-97baa719a3a1
164.0	249.0	m34ac8e620-2fea-4383-a069-2805d725340d
154.0	250.0	m36b431ab7-ba90-4a6e-b000-2b9e8cd1b9c3
147.0	250.0	m35b6d27a7-0f11-4cd2-97d6-50fcc32344bc
178.0	250.0	m31d4287df-de59-4142-8e4e-398bd4040d60
160.0	250.0	m339dc3690-3d98-4f73-875e-590fe5f8247d
177.0	249.0	m36075cd56-8fb4-4548-a03f-3f90890125ff
167.0	250.0	m30a84373f-e99b-47a1-8821-d9cd2fb3fa2c
167.0	250.0	m3533c7694-67e7-4847-bf2f-20a367c8a729
167.0	250.0	m3c4b3c161-a0cc-4ba2-8e54-1dc805428c94
250.0	211.0	m3bea42670-b2a3-4c3f-bb8f-451ff42cc3eb
250.0	211.0	m33fa7cfbd-7977-46fc-b453-2537d89c1d58
250.0	211.0	m3bdf73f6a-2392-484b-902c-94502a384052
173.0	250.0	m3bf150bc2-df34-4dcf-918c-51a69f92fb70
179.0	250.0	m3e1f0889a-c2d2-4b76-91a7-80730dc45835
169.0	250.0	m353ce1ba1-91cb-43d7-bea1-7abcf22c4a50
250.0	188.0	m37c0ff3f5-0e9e-4cef-88fb-076701dc5488
250.0	188.0	m35877b0a6-8a12-4243-95c8-25f1afdfaadc
250.0	188.0	m35ce7da4e-5fa1-49ae-958b-1b3fa95c542a
250.0	188.0	m31d927d4b-9ac8-4a90-a9f1-4164a655f8b6
250.0	188.0	m355d88140-e0f5-49ca-8a3b-06fa5c15265e
250.0	199.0	m3567af3ab-d2b5-4262-bb3a-097ba8296b20
230.0	250.0	m35ef0b130-e357-4afe-bd86-918c6590059e
250.0	217.0	m31c552fed-0b2a-4bb3-a916-ebfc68f3d044
225.0	250.0	m3a7e682af-1098-4e3b-8846-dec83b2d1d83
228.0	250.0	m3cbe481a4-1361-4815-9485-c909f18094e2
250.0	250.0	m36beaf67e-68c0-4746-8bb0-7f20487d7205
250.0	250.0	m3eb13254f-ac88-4fb9-87b8-6258342c5e5d
209.0	250.0	m36acf186b-8cc9-423c-8274-3b9576fa26da
250.0	184.0	m32fb81187-0588-4d4c-8840-597719e1fc4a
249.0	124.0	m3ddf6a0b9-60d6-4447-810a-467273d7797d
250.0	139.0	m3d68a4677-296e-48c4-b09b-e96e1665e83f
250.0	160.0	m3559bfd33-daf3-4449-8a6d-d9ac8ed7f16f
250.0	238.0	m3fc2a4e74-9436-4831-957f-caa9f2dfdc00
250.0	203.0	m3aa32c204-2dae-4e95-af4e-9835421858f5
250.0	164.0	m30ad29a01-14af-402c-b13a-c07a86873eb5
249.0	184.0	m3de6d90f4-d19e-4b23-a705-0b06c68c9ae8
144.0	250.0	m31edffc9d-b7ce-4752-8059-cd1117604b02
130.0	250.0	m3b6b2086a-7ab8-4468-8014-6738670828a7
118.0	250.0	m3252224e0-8a25-49a5-b4cd-00fd4d44e659
119.0	249.0	m358aa34dd-2618-4a50-ad41-5a5382bb9fd8
130.0	250.0	m33ce10511-2828-4156-8cf1-d4348a7c352e
118.0	250.0	m3bbc7960c-41b3-4249-b0e7-fdad99541ae4
145.0	249.0	m35adf1241-6f2e-4c3a-a99c-8511e015a4e3
140.0	250.0	m3eec9f654-5a76-48b6-b09e-ab90a496a5dd
188.0	250.0	m3d95d786d-650e-46d2-b340-f4645788d58c
188.0	250.0	m32a90eb7f-49e8-4bba-b7a2-173aa50fdbb5
250.0	228.0	m3be510039-76ea-4dce-8cc9-00b545a270ea
188.0	250.0	m32d2d784b-bc74-42a7-96f2-334f73f6395c
188.0	250.0	m3d6f60453-6e98-4277-9f69-7a280b9c56bf
188.0	250.0	m3cd11954a-b02d-465c-be44-6ed9470f1cc8
188.0	250.0	m340de5875-83dd-48b1-8910-8380ca867155
250.0	188.0	m3d790144e-8240-493e-8904-570b237ea452
250.0	188.0	m336fc7dc9-6941-4e93-b463-bc0230664124
188.0	250.0	m3f5279fc9-6b8a-43da-9d48-9fb3bfb98601
188.0	250.0	m3966a86ed-6f22-4536-973a-1e9d94773647
188.0	250.0	m3c7704219-cf37-4280-93f8-dc1fe44565ef
188.0	250.0	m3d5b6d290-2718-4c5c-b1ac-acb73610b5e8
188.0	250.0	m3b02efa36-7079-430b-a687-d5fc69e4a73c
188.0	250.0	m3a9d5baa3-3962-41cd-bb61-e6773ac97328
250.0	188.0	m37e4017f4-3982-41a3-83ee-e96865111766
250.0	188.0	m32d9c95b0-ceb3-4bed-aef1-4d452886b107
250.0	188.0	m3731007c9-61cc-4063-8126-deea2a5fa96e
250.0	188.0	m3f995626b-1db1-4b3c-ba86-780cafad6123
250.0	188.0	m3997e6b7a-df27-495f-b9ee-526a10365ed4
188.0	250.0	m363dae200-a538-4fd1-8119-5a4b9a161220
188.0	250.0	m34007ccae-3679-4c27-925d-516119fe22a9
188.0	250.0	m32b21ff7b-9133-42ee-8ce5-c6781f56ea35
188.0	250.0	m3017fe352-fb0a-4b04-a705-b444724e008b
188.0	250.0	m3c407a53e-f20e-4221-8ef7-be2be8ba73e5
188.0	250.0	m35793755a-0c8b-4110-ac73-78bf11255ab7
188.0	250.0	m3fa584c5c-f757-4667-b5a0-2bff5546a3b0
188.0	250.0	m3a7e26653-8ff3-4be3-a41a-61895ebc4ccc
188.0	250.0	m32f12f0d9-c703-4bd7-9525-74f07da32437
188.0	250.0	m3de6fe06b-56dd-42f3-a803-ec5cc2ee1157
250.0	188.0	m3a5b4d584-54d5-46cb-8f52-1dd094fa8db3
250.0	188.0	m3aa9ae7e2-7668-4800-a2de-659472067a09
188.0	250.0	m31be988a0-5d38-4f52-b4d4-02f1e2418e3a
188.0	250.0	m305529018-4d55-49e4-89a2-f1c048120bf6
250.0	188.0	m340b457e1-d405-4299-8f72-ea7e5bd6bd3f
250.0	188.0	m3bb2cb733-09ca-4c59-8829-a4164b03d68d
188.0	250.0	m30a882fa1-0339-4c57-979e-7036a39f6352
188.0	250.0	m35459f4af-3c42-4a45-963b-1675c150a83b
250.0	188.0	m35dd774c5-df30-4748-8a40-c8130353eb36
250.0	188.0	m394fca7da-b0bf-47be-bb74-2740e301c041
250.0	188.0	m32bb29eb4-3d9c-47ab-ba8e-e875f3f0e4d3
250.0	188.0	m313ff9fe5-b109-400a-bf57-c97593842d95
188.0	250.0	m3b31e7f91-2036-4261-82a2-b5cdbf188752
188.0	250.0	m31a415e3e-4448-4c15-a911-38eb1c1bbb19
188.0	250.0	m3858a029b-8954-426a-b90b-a9fef45c898f
188.0	250.0	m3ce20a1f6-fce6-4ea5-b60f-68475425a7b0
188.0	250.0	m316ce4489-0850-4221-b70a-9cac7f132cf1
188.0	250.0	m3a5add017-5af7-4161-aa58-2d9a338620a2
188.0	250.0	m3620c9740-b384-49a0-a7a6-b8565e5e7e24
188.0	250.0	m313a438e1-5aeb-4cce-aaf1-1883179601b1
188.0	250.0	m313ffc584-dcd5-461c-a13b-9cfb794e2424
188.0	250.0	m3493d03de-c07d-4a5f-a710-7915430e4890
188.0	250.0	m391027c72-e344-436c-9fa7-2b9be494e9ce
188.0	250.0	m371af131b-a566-4ba8-829b-145667727f63
188.0	250.0	m31ae1d3cc-3b0b-423b-ae67-65f73091ee40
188.0	250.0	m3c530c719-c8c0-4635-bf23-d33cf0cd730e
188.0	250.0	m32aee0c15-6b1d-49df-8db5-9913e66e6144
188.0	250.0	m309f197cf-8158-4a2d-9e37-0ed41f83aa0f
188.0	250.0	m3d84871e3-2d57-458a-9ad8-2368332cd004
188.0	250.0	m353774fd9-8da7-45fb-a577-a19cb9bfc2b7
250.0	188.0	m3c71b96c9-e2d1-498c-aa02-0e2c40282e16
250.0	188.0	m39daf8978-8cfb-458f-a4bd-50f6f3b90cd6
188.0	250.0	m3b68f247e-ace7-4b60-8f0b-d3d0b40186a8
188.0	250.0	m3c1b1f091-6f23-4799-876f-dc07acdfa753
188.0	250.0	m3fd9cdb1a-fe2b-4880-a01c-c18a84e6b289
188.0	250.0	m389ea23a1-105b-4b37-97e3-5aa7eab74650
