asset_name	image_arkid
NMNH-IZ1297231_Eostichopus_arnesoni_CURI15009_228ft_BBB1	http://n2t.net/ark:/65665/m3d65d43ef-0e98-4b73-bc8d-062fccae0785
NMNH-IZ1297231_Eostichopus_arnesoni_CURI15009_228ft_BBB2	http://n2t.net/ark:/65665/m328eb3356-814c-410f-9036-2fd803e1cd67
NMNH-IZ1297231_Eostichopus_arnesoni_CURI15009_228ft_BBB3	http://n2t.net/ark:/65665/m3a30bc3a9-e716-4956-85a5-9bf274a35ad5
NMNH-IZ1297232_Aplysiomorpha_CURI15010_627ft_1536_cropped	http://n2t.net/ark:/65665/m377757a9f-a1b3-4e86-8915-22bf5fe2ad54
NMNH-IZ1297232_Aplysiomorpha_CURI15010_627ft_1536	http://n2t.net/ark:/65665/m38c7f587a-f426-48f4-beb8-120fac27303f
NMNH-IZ1298248_Astrophiura_CURI14106_900ft_photo1	http://n2t.net/ark:/65665/m34214f2ea-257a-4bc3-aef0-9a1252110d6f
NMNH-IZ1298248_Astrophiura_CURI14106_900ft_photo2	http://n2t.net/ark:/65665/m346301d78-9ec9-445c-8263-6fd47f2721eb
NMNH-IZ1298248_Astrophiura_CURI14106_900ft_photo3	http://n2t.net/ark:/65665/m314e3cb4c-a79f-4902-ba12-2e2728af42d1
NMNH-IZ1299386_Hydroid_CURI14095_575ft_1329	http://n2t.net/ark:/65665/m3b2423c41-0850-4275-9ea2-043e4ad68052
NMNH-IZ1299386_Hydroid_CURI14095_575ft_1331	http://n2t.net/ark:/65665/m31dc7d5f6-7d4b-4075-85a8-65c2bf29a21b
NMNH-IZ1299387_Hydroid_CURI14096_886ft__1335	http://n2t.net/ark:/65665/m38256d60e-c3c7-4493-8fe4-5d5c98737468
NMNH-IZ1299387_Hydroid_CURI14096_886ft_1333	http://n2t.net/ark:/65665/m329da0adb-ffc8-4196-9f6d-dff446892780
NMNH-IZ1299388_Hydroid_CURI14097_885ft__1339	http://n2t.net/ark:/65665/m3aabecc9f-7e9b-4860-a7e3-ea5f12614ff6
NMNH-IZ1299388_Hydroid_CURI14097_885ft_1337	http://n2t.net/ark:/65665/m38f26d9a6-6251-4055-956e-a7837097e66e
NMNH-IZ1315319_Porifera_CURI14072_808ft_1245	http://n2t.net/ark:/65665/m3b38ea42d-11d3-4950-bed3-bb0a73c30a2f
NMNH-IZ1315319_Porifera_CURI14072_808ft_1247	http://n2t.net/ark:/65665/m37a950a79-d37a-4aae-8ac0-d80f7625552d
NMNH-IZ1315320_Asteroidea_CURI14077_592ft_1264	http://n2t.net/ark:/65665/m3e3e32ee6-b9dc-4232-b6e9-8b613626b7db
NMNH-IZ1315320_Asteroidea_CURI14077_592ft_1265	http://n2t.net/ark:/65665/m39477028d-53c8-48db-9a33-c78a77b9689d
NMNH-IZ1315321_Porifera_CURI14098_962ft_with_CURI14099_1347	http://n2t.net/ark:/65665/m3805262dc-8529-4fd7-b721-5543649c33d7
NMNH-IZ1315321_Porifera_CURI14098_962ft_with_CURI14099_1348	http://n2t.net/ark:/65665/m39bf58ca1-5774-4a13-8f7c-d4aa76cf9fa1
NMNH-IZ1315331_Echinoidea_CURI14102_875ft_1354	http://n2t.net/ark:/65665/m3b99c9c7c-895b-40d7-838b-772d49d60354
NMNH-IZ1315331_Echinoidea_CURI14102_875ft_1355	http://n2t.net/ark:/65665/m3c9d0224b-0214-4a7c-bdc2-446e465124b5
NMNH-IZ1408847_IMG_0285	http://n2t.net/ark:/65665/m3c7cbf53d-8f2e-4242-86dd-dee8c86b8ae4
NMNH-IZ1408848_IMG_0302	http://n2t.net/ark:/65665/m333a86eb1-0343-463b-a7e4-fd36e0bb8a6b
NMNH-IZ1408848_IMG_0303	http://n2t.net/ark:/65665/m3e93c9f34-2be1-44ee-91c0-5ae0f3519393
NMNH-IZ1408849_IMG_0315	http://n2t.net/ark:/65665/m3a346cb02-aaf9-48d1-9a41-b7f8a9e3f74b
NMNH-IZ1408849_IMG_0317	http://n2t.net/ark:/65665/m36134eaa4-2b18-4047-8304-eeb33f2b66a5
NMNH-IZ1408856_IMG_0115	http://n2t.net/ark:/65665/m367d1e377-116c-460f-85b6-88277a0920da
NMNH-IZ1408856_IMG_0123	http://n2t.net/ark:/65665/m3d975d4f9-b2a1-469f-9f4a-016ab9c6f187
NMNH-IZ1408856_IMG_0125	http://n2t.net/ark:/65665/m38d884001-03c0-4747-abb2-b1151419ba77
NMNH-IZ1408857_IMG_0162	http://n2t.net/ark:/65665/m34386c48f-057b-4523-b862-c9e5671cac1f
NMNH-IZ1408857_IMG_0164	http://n2t.net/ark:/65665/m3fb4077a1-95a9-47b2-b694-02733756110c
NMNH-IZ1408857_IMG_0166	http://n2t.net/ark:/65665/m3a9f7db47-c6b4-4afc-9490-a60c68d1f574
NMNH-IZ1408858_IMG_0224	http://n2t.net/ark:/65665/m3089629ea-461d-400c-8ea1-b1301450af29
NMNH-IZ1408858_IMG_0236	http://n2t.net/ark:/65665/m38ca82612-f40f-4ccb-a676-85e9336e8315
NMNH-IZ1408858_IMG_0246	http://n2t.net/ark:/65665/m3b7e70edb-dc6e-46f1-be99-130fd288cc5e
NMNH-IZ1408859_IMG_0300	http://n2t.net/ark:/65665/m351699f11-8f46-4861-8fe9-e22219521b05
NMNH-IZ1408859_IMG_0302	http://n2t.net/ark:/65665/m30fcc937a-d49e-4a21-85b5-55e07645d8b2
NMNH-IZ1408860_IMG_0348	http://n2t.net/ark:/65665/m32a0e7fac-db90-4a09-a3d9-3a6b4c8c2f38
NMNH-IZ1408860_IMG_0349	http://n2t.net/ark:/65665/m32153c0ef-62f1-4b3d-b856-605c5763228a
NMNH-IZ1408860_IMG_0353	http://n2t.net/ark:/65665/m3490a0437-a35d-40a7-86ae-5eb7742f721c
NMNH-IZ1408860_IMG_0359	http://n2t.net/ark:/65665/m37b20cbf5-8038-407d-b4d7-c6cd3f41e81c
NMNH-IZ1408861_IMG_0383	http://n2t.net/ark:/65665/m33de13c83-d709-4265-91c2-c7cca39a130a
NMNH-IZ1408861_IMG_0386	http://n2t.net/ark:/65665/m3458f89af-203b-4f4e-8aba-356eebebf581
NMNH-IZ1408861_IMG_0396	http://n2t.net/ark:/65665/m3e0e93895-ebcd-4582-aaef-56d0722a6d6e
NMNH-IZ1408862_IMG_0520	http://n2t.net/ark:/65665/m3cd30e756-6974-43a5-9c80-df38f5439a1f
NMNH-IZ1408862_IMG_0523	http://n2t.net/ark:/65665/m349e0e916-085c-419e-b71a-4f299e586f50
NMNH-IZ1408862_IMG_0532	http://n2t.net/ark:/65665/m39e28691c-6062-4abe-9c83-1e83d70d2357
NMNH-IZ1408863_IMG_0546	http://n2t.net/ark:/65665/m390891ff3-3f3d-4d52-9350-3417b0667a92
NMNH-IZ1408863_IMG_0549	http://n2t.net/ark:/65665/m3a2fcb657-381a-4c76-96df-57f91e56eff1
NMNH-IZ1408863_IMG_0552	http://n2t.net/ark:/65665/m38a9784cd-288a-42bb-83e8-e826d8b49296
NMNH-IZ1408864_IMG_0603	http://n2t.net/ark:/65665/m38b38ea53-f7c9-41d6-b5ac-afb7be1fc68c
NMNH-IZ1408864_IMG_0610	http://n2t.net/ark:/65665/m36fb1a7d7-a74c-4654-b594-d90486938706
NMNH-IZ1408864_IMG_0614	http://n2t.net/ark:/65665/m381f380dd-2da9-4735-a843-b696a823dcc0
NMNH-IZ1408865_IMG_0664	http://n2t.net/ark:/65665/m32aa6e6d3-ab18-4347-b44d-46b8d0483ef4
NMNH-IZ1408865_IMG_0667	http://n2t.net/ark:/65665/m3e0253d16-8805-4489-be40-8e67334c672c
NMNH-IZ1408866_IMG_0676	http://n2t.net/ark:/65665/m34f76b72b-61fe-40fd-91e0-58454350ecbc
NMNH-IZ1408866_IMG_0678	http://n2t.net/ark:/65665/m39aeeca2e-88e7-49b1-a912-fa731899830e
NMNH-IZ1408866_IMG_0683	http://n2t.net/ark:/65665/m378cf0ebd-701e-4aa7-8e38-0dcd4074390a
NMNH-IZ1408867_IMG_0686	http://n2t.net/ark:/65665/m3e6d68c69-4e01-4834-b449-4e973ee94319
NMNH-IZ1408867_IMG_0690	http://n2t.net/ark:/65665/m36172423b-3dd0-463b-87cf-8c41b129cf50
NMNH-IZ1408867_IMG_0691	http://n2t.net/ark:/65665/m3de09f810-81ca-491e-a70b-9871b3913ec4
NMNH-IZ1408868_IMG_0730	http://n2t.net/ark:/65665/m316ab49b4-df2f-43ee-8111-78c6a34918c7
NMNH-IZ1408868_IMG_0742	http://n2t.net/ark:/65665/m3be20f674-4674-49f7-902c-fe1cde8e585a
NMNH-IZ1408868_IMG_0744	http://n2t.net/ark:/65665/m3cc78c81e-e565-46c3-90c1-3f09a3a7d8d9
NMNH-IZ1408868_IMG_0748	http://n2t.net/ark:/65665/m324124331-5e26-42af-9147-8a35511311a1
NMNH-IZ1408869_IMG_0755	http://n2t.net/ark:/65665/m34babde14-98e6-4204-93ca-73c5d3ad964f
NMNH-IZ1408869_IMG_0776	http://n2t.net/ark:/65665/m37fd9e745-b7c8-4ff1-aff4-747a7524e748
NMNH-IZ1408869_IMG_0777	http://n2t.net/ark:/65665/m369abaaf8-3700-4b4f-9f51-f45d0d27cbaa
NMNH-IZ1408870_IMG_0867	http://n2t.net/ark:/65665/m3609bc8d2-fd81-4563-9435-85c9ccac2e10
NMNH-IZ1408870_Tritoniopsis_freysi_JG051	http://n2t.net/ark:/65665/m398e15872-d926-40c1-bcbb-4858a3e86865
NMNH-IZ1408872_IMG_0903	http://n2t.net/ark:/65665/m3290a1a37-dea4-4c31-9f4e-09a078f9c072
NMNH-IZ1408872_IMG_8867	http://n2t.net/ark:/65665/m3ac3a26e4-c774-43f4-b30e-9857cee5b57b
NMNH-IZ1408872_IMG_8875	http://n2t.net/ark:/65665/m3a527f621-e7d9-4f74-80ca-acecf057afeb
NMNH-IZ1408872_IMG_8877	http://n2t.net/ark:/65665/m3674ae374-edbd-4f5d-a267-8dfa41819b18
NMNH-IZ1408873_IMG_8947	http://n2t.net/ark:/65665/m3425b244e-b6e5-4386-87e3-435748c1c978
NMNH-IZ1408873_IMG_8949	http://n2t.net/ark:/65665/m3ab8c2c0f-03ff-43a3-b08b-b4a4ff87203c
NMNH-IZ1408874_IMG_8976	http://n2t.net/ark:/65665/m3fb97203f-45b1-473c-8674-f89075fe2eab
NMNH-IZ1408874_IMG_8981	http://n2t.net/ark:/65665/m3c6bd8a96-a091-4b28-a81e-2f88e1f6e059
NMNH-IZ1408875_Noumaella_rubrofasciata	http://n2t.net/ark:/65665/m3853a39ce-7d9d-473b-a737-1271c6ec9cff
NMNH-IZ1408878_Scyllaea_sp1_JG062_11	http://n2t.net/ark:/65665/m39100d8ad-d335-4ff1-9099-78db7d029392
NMNH-IZ1408878_Scyllaea_sp1_JG062_30	http://n2t.net/ark:/65665/m342dd764f-bb45-4f11-a922-68c843206e96
NMNH-IZ1408878_Scyllaea_sp1_JG062_7	http://n2t.net/ark:/65665/m34cd05b73-7e58-4a39-84df-44c29428a21f
NMNH-IZ1408879_Scyllaea_sp1_JG063_13	http://n2t.net/ark:/65665/m3f2309692-1f4b-4c11-a192-b7ed83d73df2
NMNH-IZ1408879_Scyllaea_sp1_JG063_14	http://n2t.net/ark:/65665/m312710a80-068f-4ad4-836c-e5461fa18eb6
NMNH-IZ1408879_Scyllaea_sp1_JG063_3	http://n2t.net/ark:/65665/m329c0ff00-7466-4d01-b5dc-3016edfa4733
NMNH-IZ1408880_Limenandra_confusa_JG065_14	http://n2t.net/ark:/65665/m3917a2e3c-1908-4335-b545-eedf90c28dcf
NMNH-IZ1408880_Limenandra_confusa_JG065_17	http://n2t.net/ark:/65665/m37579f702-9078-4a0c-9829-9a9dc43c8d1e
NMNH-IZ1408880_Limenandra_confusa_JG065_3	http://n2t.net/ark:/65665/m3d5b678e4-11d9-45c9-946e-501aa9b3850b
NMNH-IZ1408881_Cratena_affinis_JG066_2	http://n2t.net/ark:/65665/m36bd5c719-523a-4c5d-a9b5-d4ab100a69bb
NMNH-IZ1408881_Cratena_affinis_JG066_6	http://n2t.net/ark:/65665/m3730c0f38-7ed8-4bbe-b43e-9c584646ddd9
NMNH-IZ1408882_Limenandra_confusa_JG067_1	http://n2t.net/ark:/65665/m36ad7e719-098c-4c39-a323-f966ccf7bc67
NMNH-IZ1408882_Limenandra_confusa_JG067_4	http://n2t.net/ark:/65665/m391e9eaf1-f24b-4178-9074-b72874588f95
NMNH-IZ1408882_Limenandra_confusa_JG067_9	http://n2t.net/ark:/65665/m31e7b682d-d4f5-4d75-8147-aed9775efeda
NMNH-IZ1408883_IMG_9528	http://n2t.net/ark:/65665/m31a00e4f9-39d3-451e-bf94-7c900be2c409
NMNH-IZ1408883_IMG_9537	http://n2t.net/ark:/65665/m3cc79301d-92a6-4f3b-b87c-ffd172641ebe
NMNH-IZ1408884_Hancockiauncinata1-204	http://n2t.net/ark:/65665/m340d9588b-fe0a-4fb9-9353-82001de953e9
NMNH-IZ1408884_Hancockiauncinata1-393	http://n2t.net/ark:/65665/m32be18156-219a-4c8b-a038-80df00aed34f
NMNH-IZ1408884_Hancockiauncinata2-212	http://n2t.net/ark:/65665/m3a4d88563-7ebe-4f0b-b085-ebd60d07a1a5
NMNH-IZ1408884_Hancockiauncinata2-400	http://n2t.net/ark:/65665/m3ebb62d1e-8f6c-432d-9bba-fd3ce2a2550e
NMNH-IZ1408886_1360_Bornella_anguilla_PA080002	http://n2t.net/ark:/65665/m38585f9ab-1c0a-46b8-ad9b-4bd6816cb12b
NMNH-IZ1408886_1360_Bornella_anguilla_PA080005	http://n2t.net/ark:/65665/m3806329e1-2074-484c-b71c-7ff567a6cacc
NMNH-IZ1409026_1361_Dermatobranchus_sp_PA080012	http://n2t.net/ark:/65665/m31ade415f-6924-4f2f-923e-72217c012d4b
NMNH-IZ1409026_1361_Dermatobranchus_sp_PA080016	http://n2t.net/ark:/65665/m398d4015a-1f0c-4fd8-9dd1-c1c1a152b0b6
NMNH-IZ1409026_1361_Dermatobranchus_sp_PA080018	http://n2t.net/ark:/65665/m39e621208-c2a6-4235-aa91-2fd174c29b34
NMNH-IZ1410094Specimenplate	http://n2t.net/ark:/65665/m33dd8bdf6-e72f-4570-9fdb-c41b43fd16d4
NMNH-IZ1410123Shellplate	http://n2t.net/ark:/65665/m3f97b5c94-b4f9-4c11-9432-1215facf0287
NMNH-IZ1413019Shell	http://n2t.net/ark:/65665/m3cb796c17-d3f7-4a24-9bf1-e15ce3d6a45a
NMNH-IZ1413020Shell	http://n2t.net/ark:/65665/m3b8becb21-5964-44e9-ae6a-5972c15a7b68
NMNH-IZ1413021Shell	http://n2t.net/ark:/65665/m39cbfc0ad-e744-4814-9c3f-e7e64f62da9a
NMNH-IZ1413022Shell	http://n2t.net/ark:/65665/m3af15d1b8-4875-4fe3-a4da-4cc952d3ca80
NMNH-IZ1413023Shell	http://n2t.net/ark:/65665/m3fed2071d-b57e-402e-b907-53d0f98150e2
NMNH-IZ1413024Shell	http://n2t.net/ark:/65665/m3ae8913c6-11ff-4091-985c-11cea2ca366c
NMNH-IZ1413025Shell	http://n2t.net/ark:/65665/m3f0011c81-4075-48e5-b46d-3ede6ec70ee1
NMNH-IZ1413026Shell	http://n2t.net/ark:/65665/m3f2b3ccc5-4af9-4f0e-ab55-e6669607513b
NMNH-IZ1413027Shell	http://n2t.net/ark:/65665/m33b7f57c2-d58d-4f65-a6cd-cfc4f7aca760
NMNH-IZ1413028Shell	http://n2t.net/ark:/65665/m3cec4b564-a408-45bb-bb05-6dfef4fc4d3f
NMNH-IZ1413029Shell	http://n2t.net/ark:/65665/m3b2333b0b-dd16-418a-bc68-3276bc8332b8
NMNH-IZ1413031Shell	http://n2t.net/ark:/65665/m38f3f02ce-2efa-4829-a367-e1070e254071
NMNH-IZ1413032Shell	http://n2t.net/ark:/65665/m35a7686d0-8e1d-4427-bba9-e9c4b09c1a78
NMNH-IZ1413033Shell	http://n2t.net/ark:/65665/m3960cbff7-87f9-489c-b2b1-d2e4a673d480
NMNH-IZ1413034Shell	http://n2t.net/ark:/65665/m3077ec9f8-8cad-4083-8ea7-3e61cc0f23b6
NMNH-IZ1413035Shell	http://n2t.net/ark:/65665/m3b734554e-1db6-42a5-b443-f570e9675c1e
NMNH-IZ1413037Shell	http://n2t.net/ark:/65665/m39aa56a99-bda5-47a9-9796-264bf670a7dc
NMNH-IZ1413038Shell	http://n2t.net/ark:/65665/m3fb6bad4a-88b3-430a-9f17-0251bdf22275
NMNH-IZ1413039Shell	http://n2t.net/ark:/65665/m3391849c9-009a-4715-8249-3da3087ff7d6
NMNH-IZ1413040Shell	http://n2t.net/ark:/65665/m3220d934c-d022-4cf2-8167-b98260aa77c3
NMNH-IZ1413041Shell	http://n2t.net/ark:/65665/m349433ed5-81d7-49c0-a334-19568174e711
NMNH-IZ1413043Shell	http://n2t.net/ark:/65665/m3a8220087-336c-4f19-a1e2-7c3232405d2a
NMNH-IZ1413044Shell	http://n2t.net/ark:/65665/m3710132d7-35a1-4c95-975b-6af073f82e2d
NMNH-IZ1413045Shell	http://n2t.net/ark:/65665/m399632aea-e002-4999-9688-9cd619eab031
NMNH-IZ1413046Shell	http://n2t.net/ark:/65665/m32a71433c-e702-4c13-84ca-f4e9d3f71197
NMNH-IZ1413047Shell	http://n2t.net/ark:/65665/m3457f17f2-0f6a-4870-a77a-4058364b3741
NMNH-IZ1413049Shell	http://n2t.net/ark:/65665/m32e1abde2-d189-4a2b-adbf-632024ad325b
NMNH-IZ1413050Shell	http://n2t.net/ark:/65665/m302fdfa02-d591-467b-a128-d91c5b268a8b
NMNH-IZ1413051Shell	http://n2t.net/ark:/65665/m3bf9a6343-3738-4a47-9a8c-0a1fb4895990
NMNH-IZ1413052Shell	http://n2t.net/ark:/65665/m328992d01-b7cb-4e90-8503-7af4fbb30f94
NMNH-IZ1413053Shell	http://n2t.net/ark:/65665/m36698cfa3-aa7d-4ea3-bba3-ceb34ccb5ab4
NMNH-IZ1413055Shell	http://n2t.net/ark:/65665/m3e689758c-12e2-4a6e-bbc8-4b095aecd61a
NMNH-IZ1413056Shell	http://n2t.net/ark:/65665/m3681f6f49-61d0-44e6-aee1-d9f98b4e3376
NMNH-IZ1413057Shell	http://n2t.net/ark:/65665/m3e03e850e-5737-4de0-a025-476560ffde7b
NMNH-IZ1413059Shell	http://n2t.net/ark:/65665/m346b04c7e-e94a-4406-92f8-74e6e4aee650
NMNH-IZ1413061Shell	http://n2t.net/ark:/65665/m333dfceb1-509c-4b84-bd59-63774e501039
NMNH-IZ1413062Shell	http://n2t.net/ark:/65665/m3fca51aab-0174-4374-b6c9-4b6f7cc917bc
NMNH-IZ1413063Shell	http://n2t.net/ark:/65665/m3f7230ad5-abe8-4382-851d-52f94b11ae5c
NMNH-IZ1413064Shell	http://n2t.net/ark:/65665/m3ae9d7d38-79eb-4a43-8685-60b1526b081a
NMNH-IZ1413065Shell	http://n2t.net/ark:/65665/m3242063e1-4a19-4970-bb50-7ad48208dce8
NMNH-IZ1413067Shell	http://n2t.net/ark:/65665/m356713df2-978b-42e0-bfc2-0c17139d2354
NMNH-IZ1413068Shell	http://n2t.net/ark:/65665/m3a17e5c29-316d-44c9-b754-b4d54095cd73
NMNH-IZ1413069Shell	http://n2t.net/ark:/65665/m3b34b85e4-124b-42ec-9cc8-d300e2708bb1
NMNH-IZ1413070Shell	http://n2t.net/ark:/65665/m3cd4151fb-51b9-4566-8033-e0d0982014bf
NMNH-IZ1413071Shell	http://n2t.net/ark:/65665/m393764071-f0cc-4d07-bc8f-46c8c9212365
NMNH-IZ1413073Shell	http://n2t.net/ark:/65665/m3103a18f0-5f55-45c7-9aa3-e11edae179df
NMNH-IZ1413074Shell	http://n2t.net/ark:/65665/m376629a3f-b2a7-453c-a5e1-4b849582b527
NMNH-IZ1413075Shell	http://n2t.net/ark:/65665/m3c5bf2bed-d293-4549-afa1-d55eea1cdf0f
NMNH-IZ1413076Shell	http://n2t.net/ark:/65665/m3e29df011-de87-42c9-8ab9-3f28cf09c1cd
NMNH-IZ1413077Shell	http://n2t.net/ark:/65665/m3eb1a95c7-b8af-4e52-b01d-5a60f33aac17
NMNH-IZ1413079Shell	http://n2t.net/ark:/65665/m37c93b615-e0cd-4887-893f-b64d613d47ed
NMNH-IZ1413080Shell	http://n2t.net/ark:/65665/m35bb108d3-a17a-4625-946e-8cf424946470
NMNH-IZ1413081Shell	http://n2t.net/ark:/65665/m3ac13c1d3-5761-4580-a314-e9acc64e7fa6
NMNH-IZ1413082Shell	http://n2t.net/ark:/65665/m32546b629-b590-4bae-835d-902b1b96cb19
NMNH-IZ1413083Shell	http://n2t.net/ark:/65665/m34080a635-a471-4233-b7eb-875225e61c50
NMNH-IZ1413085Shell	http://n2t.net/ark:/65665/m36064196b-7f66-4b73-8507-b31de300ac54
NMNH-IZ1413086Shell	http://n2t.net/ark:/65665/m345d12523-a21e-430a-b225-e1f4903bf234
NMNH-IZ1413087Shell	http://n2t.net/ark:/65665/m33f89b55f-4612-4775-90b0-ef0ca8de698c
NMNH-IZ1413088Shell	http://n2t.net/ark:/65665/m394ae2965-3fb9-4fcd-abc7-2f49f6cbb8b6
NMNH-IZ1413089Shell	http://n2t.net/ark:/65665/m339071fb5-38e7-46df-92bd-5ff448486b32
NMNH-IZ1413090Shell	http://n2t.net/ark:/65665/m3edefe245-ba42-448e-a180-a9c66c300941
NMNH-IZ1413092Shell	http://n2t.net/ark:/65665/m35b967e64-17bb-4369-a8c8-8260b4167c84
NMNH-IZ1413093Shell	http://n2t.net/ark:/65665/m3aaaf357e-2491-4da0-8ef2-a623ff1ca953
NMNH-IZ1413094Shell	http://n2t.net/ark:/65665/m3ad2b34dc-bdfc-4639-ac09-bc89c3b5e209
NMNH-IZ1413095Shell	http://n2t.net/ark:/65665/m3b0018bac-010a-409f-941b-cebb3cafdc7a
NMNH-IZ1413096Shell	http://n2t.net/ark:/65665/m361bd563e-adef-4636-b1fd-ef07ddd5146f
NMNH-IZ1413097Shell	http://n2t.net/ark:/65665/m37e0d860a-f151-4606-93bb-61b102ec0473
NMNH-IZ1413098Shell	http://n2t.net/ark:/65665/m3b445d142-91d9-4ebc-bef7-080fc7942fe2
NMNH-IZ1413099Shell	http://n2t.net/ark:/65665/m3b9d65329-252b-47a7-a666-e2eda80c3cbf
NMNH-IZ1413100Shell	http://n2t.net/ark:/65665/m3a8b066e1-f83c-40af-9ef9-a6d90e6380d9
NMNH-IZ1413101Shell	http://n2t.net/ark:/65665/m39ed74640-260f-43dd-82e9-529e592b1bf5
NMNH-IZ1413103Shell	http://n2t.net/ark:/65665/m36de09702-76b5-46cf-840b-dffee90ad6ce
NMNH-IZ1413104Shell	http://n2t.net/ark:/65665/m3993b97cb-3907-4831-a47e-1b06fe1b349f
NMNH-IZ1413105Shell	http://n2t.net/ark:/65665/m3a70fc455-7e52-425a-82cd-943ee3af7515
NMNH-IZ1413106Shell	http://n2t.net/ark:/65665/m3ccdb3ef0-7634-489e-ba73-7d6a29cb28b8
NMNH-IZ1413107Shell	http://n2t.net/ark:/65665/m3fd4709b0-6d47-4850-98ac-793dd538107e
NMNH-IZ1413109Shell	http://n2t.net/ark:/65665/m3ba7e75c0-620d-442d-b794-209071fed1a2
NMNH-IZ1413110Shell	http://n2t.net/ark:/65665/m373d6b4ae-8776-4d45-b5c0-7e6253c50a03
NMNH-IZ1413111Shell	http://n2t.net/ark:/65665/m312ebab7d-ed61-46bf-a12f-fac20e23572c
NMNH-IZ1413112Shell	http://n2t.net/ark:/65665/m32ea31a58-2e58-48b1-95f1-9727c309f028
NMNH-IZ1413113Shell	http://n2t.net/ark:/65665/m3f302de30-5963-4713-9668-898f09d87ffe
NMNH-IZ1413114Shell	http://n2t.net/ark:/65665/m3b19b3080-e50a-439c-8994-505373afc755
NMNH-IZ1413116Shell	http://n2t.net/ark:/65665/m3c98caf3c-59c3-456a-a60c-65719a4d4fd6
NMNH-IZ1413117Shell	http://n2t.net/ark:/65665/m379fb487c-5d8c-421e-8cbd-3fe34d4d78e5
NMNH-IZ1413118Shell	http://n2t.net/ark:/65665/m395f5e7b0-cf6d-4ed6-8501-32f0cc1c87d1
NMNH-IZ1413119Shell	http://n2t.net/ark:/65665/m35bf44c7d-8c19-4257-8eb6-70bf331e9f79
NMNH-IZ1413120Shell	http://n2t.net/ark:/65665/m34369068d-9f77-4f42-84f2-b6b9b15b2f9a
NMNH-IZ1413121Shell	http://n2t.net/ark:/65665/m3e5f4d650-1eac-43ee-9752-99591154d3eb
NMNH-IZ1413123Shell	http://n2t.net/ark:/65665/m33e4e1f7c-aa10-437a-80d8-ce32f85f35d5
NMNH-IZ1413124Shell	http://n2t.net/ark:/65665/m36ebb72ca-3c7a-4e8a-846b-8a099b6bd2aa
NMNH-IZ1413125Shell	http://n2t.net/ark:/65665/m3f629ee2c-5f32-4fa7-bf4f-e7c15e548006
NMNH-IZ1413126Shell	http://n2t.net/ark:/65665/m367cd9dc3-c19f-4868-8a63-6915f5bfd691
NMNH-IZ1413127Shell	http://n2t.net/ark:/65665/m3911178d4-c29b-4c64-bc98-d5c41bd75ed4
NMNH-IZ1413129Shell	http://n2t.net/ark:/65665/m3b0c6d3b4-6865-4976-b6b7-763dff1b1019
NMNH-IZ1413130Shell	http://n2t.net/ark:/65665/m31862adf9-520d-4e25-906f-9fe9a92c0989
NMNH-IZ1413131Shell	http://n2t.net/ark:/65665/m3de3ee20c-8914-4835-b304-149ff20148bf
NMNH-IZ1413132Shell	http://n2t.net/ark:/65665/m3369020b6-431d-463b-8f24-ad01a7c3cde4
NMNH-IZ1413133Shell	http://n2t.net/ark:/65665/m352944152-e917-472f-8b82-7e8860c22a84
NMNH-IZ1413134Shell	http://n2t.net/ark:/65665/m3a553e7f5-6c8f-431d-ad9a-cee1cfe41831
NMNH-IZ1413135Shell	http://n2t.net/ark:/65665/m3d9bccd5e-3d94-418e-9c79-88eb33b2ef82
NMNH-IZ1413136Shell	http://n2t.net/ark:/65665/m3b03c7445-4a8c-4d2b-bd83-f72c2ac06dc3
NMNH-IZ1413137Shell	http://n2t.net/ark:/65665/m3f29aa23f-f24f-4377-8944-06db39973bcb
NMNH-IZ1413138Shell	http://n2t.net/ark:/65665/m388c2058b-d59b-4df8-834c-38d5b7c72168
NMNH-IZ1413140Shell	http://n2t.net/ark:/65665/m3ee473267-7fc6-4198-86cf-b9d264428b51
NMNH-IZ1413142Shell	http://n2t.net/ark:/65665/m39d8303e8-2e0c-4524-8013-7e417148d32b
NMNH-IZ1413143Shell	http://n2t.net/ark:/65665/m39f122f61-55de-4173-8a16-e9f929d9c476
NMNH-IZ1413144Shell	http://n2t.net/ark:/65665/m3380f73cc-bcc1-4d7c-8167-d9745fc793b1
NMNH-IZ1413146Shell	http://n2t.net/ark:/65665/m3d6dfffa6-80df-41c7-819d-8ad5ae8d3302
NMNH-IZ1413147Shell	http://n2t.net/ark:/65665/m385a2bf7d-82bf-43de-821d-123d8f3833c9
NMNH-IZ1413148Shell	http://n2t.net/ark:/65665/m3b7162577-708f-4d84-9411-438b1c9c6f3b
NMNH-IZ1413149Shell	http://n2t.net/ark:/65665/m3a8d3b003-d74f-4316-a70d-0792b7df8566
NMNH-IZ1413150Shell	http://n2t.net/ark:/65665/m39c91bef9-9552-41fe-9f24-3dfd93ecf510
NMNH-IZ1413152Shell	http://n2t.net/ark:/65665/m38375a417-7723-42ef-925e-c3a9d3b67460
NMNH-IZ1413153Shell	http://n2t.net/ark:/65665/m3a19c2751-9a47-40b6-8085-d1e851913043
NMNH-IZ1413154Shell	http://n2t.net/ark:/65665/m3e8fe20e6-9e12-4356-8b34-33dbfe14fef6
